cd_Ugestora,dt_Ano,de_Ugestora,Eleito,classe,Candidato2016,DistanciaParaCapital,Media_Eleitores,nu_Contratos,nu_Dispensas,nu_Aditivo_Prazo,nu_Aditivo_Devolucao,nu_Aditivo_Valor,nu_Aditivos_Totais,nu_Convites,nu_Dispensas_Prop_Contratos,nu_Aditivo_Prazo_Prop_Contratos,nu_Aditivo_Devolucao_Prop_Contratos,nu_Aditivo_Valor_Prop_Contratos,nu_Aditivos_Totais_Prop_Contratos,nu_Convites_Prop_Contratos,nu_Contratos_Prop_Eleitores,nu_Dispensas_Prop_Eleitores,nu_Aditivo_Prazo_Prop_Eleitores,nu_Aditivo_Devolucao_Prop_Eleitores,nu_Aditivo_Valor_Prop_Eleitores,nu_Aditivos_Totais_Prop_Eleitores,nu_Convites_Prop_Eleitores
201124,2013,MULUNGU,JOANA DARC RODRIGUES BANDEIRA FERRAZ,NAO IRREGULAR,FALSE,90.5,7528,199,8,11,0,16,27,24,0.0402010050251256,0.0552763819095477,0,0.0804020100502513,0.135678391959799,0.120603015075377,0.0264346439957492,0.00106269925611052,0.00146121147715197,0,0.00212539851222104,0.00358660998937301,0.00318809776833156
201125,2009,NATUBA,JOSEVALDO ALVES DA SILVA,NAO IRREGULAR,FALSE,159,6560,158,0,3,0,18,21,109,0,0.0189873417721519,0,0.113924050632911,0.132911392405063,0.689873417721519,0.0240853658536585,0,0.000457317073170732,0,0.00274390243902439,0.00320121951219512,0.0166158536585366
201125,2013,NATUBA,JOSE LINS DA SILVA FILHO,NAO IRREGULAR,FALSE,159,6560,179,21,41,0,75,116,4,0.11731843575419,0.229050279329609,0,0.418994413407821,0.64804469273743,0.0223463687150838,0.0272865853658537,0.00320121951219512,0.00625,0,0.0114329268292683,0.0176829268292683,0.000609756097560976
201126,2009,NAZAREZINHO,FRANCISCO ASSIS BRAGA JUNIOR,NAO IRREGULAR,FALSE,467,5311,730,22,21,0,27,48,212,0.0301369863013699,0.0287671232876712,0,0.036986301369863,0.0657534246575342,0.29041095890411,0.137450574279797,0.00414234607418565,0.00395405761626812,0,0.0050837883637733,0.00903784598004142,0.0399171530785163
201126,2013,NAZAREZINHO,SALVAN MENDES PEDROZA,NAO IRREGULAR,TRUE,467,5311,383,54,31,0,53,84,0,0.140992167101828,0.0809399477806789,0,0.138381201044386,0.219321148825065,0,0.0721144793824139,0.0101675767275466,0.00583694219544342,0,0.00997928826962907,0.0158162304650725,0
201127,2009,NOVA FLORESTA,JOAO  ELIAS DA SILVEIRA NETO AZEVEDO,NAO IRREGULAR,FALSE,233,7096,696,11,179,0,232,411,468,0.0158045977011494,0.257183908045977,0,0.333333333333333,0.59051724137931,0.672413793103448,0.0980834272829763,0.00155016910935738,0.0252254791431793,0,0.0326944757609921,0.0579199549041714,0.0659526493799324
201127,2013,NOVA FLORESTA,JOAO ELIAS DA SILVEIRA NETO AZEVEDO,NAO IRREGULAR,FALSE,233,7096,387,28,52,0,67,119,125,0.0723514211886305,0.134366925064599,0,0.17312661498708,0.30749354005168,0.322997416020672,0.0545377677564825,0.00394588500563698,0.00732807215332582,0,0.00944193912063134,0.0167700112739572,0.0176155580608794
201128,2009,NOVA OLINDA,MARIA DO CARMO SILVA,NAO IRREGULAR,FALSE,435,4785,283,5,2,0,2,4,78,0.0176678445229682,0.00706713780918728,0,0.00706713780918728,0.0141342756183746,0.275618374558304,0.0591431556948798,0.00104493207941484,0.000417972831765935,0,0.000417972831765935,0.00083594566353187,0.0163009404388715
201128,2009,NOVA OLINDA,MARIA GALDINO IRMA,NAO IRREGULAR,FALSE,435,4785,283,5,2,0,2,4,78,0.0176678445229682,0.00706713780918728,0,0.00706713780918728,0.0141342756183746,0.275618374558304,0.0591431556948798,0.00104493207941484,0.000417972831765935,0,0.000417972831765935,0.00083594566353187,0.0163009404388715
201128,2013,NOVA OLINDA,MARIA DO CARMO SILVA,NAO IRREGULAR,FALSE,435,4785,157,5,11,0,12,23,18,0.0318471337579618,0.0700636942675159,0,0.0764331210191083,0.146496815286624,0.114649681528662,0.0328108672936259,0.00104493207941484,0.00229885057471264,0,0.00250783699059561,0.00480668756530825,0.00376175548589342
201129,2009,NOVA PALMEIRA,JOSE PETRONILO DE ARAUJO,NAO IRREGULAR,FALSE,251,3036,180,5,0,0,0,0,138,0.0277777777777778,0,0,0,0,0.766666666666667,0.0592885375494071,0.00164690382081686,0,0,0,0,0.0454545454545455
201129,2013,NOVA PALMEIRA,JOSE FELIX DE LIMA FILHO,NAO IRREGULAR,TRUE,251,3036,100,10,1,0,3,4,20,0.1,0.01,0,0.03,0.04,0.2,0.0329380764163373,0.00329380764163373,0.000329380764163373,0,0.000988142292490119,0.00131752305665349,0.00658761528326746
201130,2009,OLHO D'AGUA,FRANCISCO DE ASSIS CARVALHO,NAO IRREGULAR,FALSE,380,6257,245,2,1,0,4,5,105,0.00816326530612245,0.00408163265306122,0,0.0163265306122449,0.0204081632653061,0.428571428571429,0.0391561451174684,0.000319642000958926,0.000159821000479463,0,0.000639284001917852,0.000799105002397315,0.0167812050503436
201130,2013,OLHO D'AGUA,FRANCISCO DE ASSIS CARVALHO,NAO IRREGULAR,FALSE,380,6257,206,6,5,0,9,14,15,0.029126213592233,0.0242718446601942,0,0.0436893203883495,0.0679611650485437,0.0728155339805825,0.0329231260987694,0.000958926002876778,0.000799105002397315,0,0.00143838900431517,0.00223749400671248,0.00239731500719195
201131,2009,OLIVEDOS,JOSIMAR GONCALVES COSTA,NAO IRREGULAR,FALSE,200,2756,133,10,1,0,2,3,84,0.075187969924812,0.0075187969924812,0,0.0150375939849624,0.0225563909774436,0.631578947368421,0.0482583454281567,0.00362844702467344,0.000362844702467344,0,0.000725689404934688,0.00108853410740203,0.0304789550072569
201131,2013,OLIVEDOS,GRIGORIO DE ALMEIDA SOUTO,NAO IRREGULAR,TRUE,200,2756,97,10,7,0,8,15,48,0.103092783505155,0.0721649484536082,0,0.0824742268041237,0.154639175257732,0.494845360824742,0.0351959361393324,0.00362844702467344,0.00253991291727141,0,0.00290275761973875,0.00544267053701016,0.0174165457184325
201132,2009,OURO VELHO,INACIO AMARO DOS SANTOS FILHO,NAO IRREGULAR,FALSE,322,2347,113,40,0,0,0,0,29,0.353982300884956,0,0,0,0,0.256637168141593,0.0481465700894759,0.0170430336599915,0,0,0,0,0.0123561994034938
201132,2013,OURO VELHO,NATALIA CARNEIRO NUNES DE LIRA,NAO IRREGULAR,TRUE,322,2347,95,9,16,0,40,56,25,0.0947368421052632,0.168421052631579,0,0.421052631578947,0.589473684210526,0.263157894736842,0.0404772049424798,0.00383468257349808,0.00681721346399659,0,0.0170430336599915,0.0238602471239881,0.0106518960374947
