;Ano;Turno;Localidade;Cargo;Nº;Candidato;Nome Urna;Partido / Coligação;Votação;Situação
;2016;1º Turno;AREIA;Vereador;17789;VANILDA HONORIO DA SILVA;VANILDA;PSL / UNIDOS PELO TRABALHO I;496;Eleito por QP
;2016;1º Turno;AREIA;Vereador;12345;JOAO PAULO DE SOUZA MACEDO;JOÃO PAULO;PDT;436;Eleito por QP
;2016;1º Turno;AREIA;Vereador;45444;JOÃO CARLOS RIBEIRO SILVA;JOÃO CARLOS;PSDB / AREIA:MUDANÇA PARA O PROGRESSO;415;Eleito por média
;2016;1º Turno;AREIA;Vereador;44444;JORGE EDUARDO ALVES DA SILVA;DR EDUARDO;PRP / UNIDOS PELO TRABALHO II;406;Eleito por QP
;2016;1º Turno;AREIA;Vereador;65333;JOSE RONALDO MAXIMINO DE SOUZA;DUCA DA JUSSARA;PC do B / UNIDOS PELO TRABALHO II;388;Eleito por QP
;2016;1º Turno;AREIA DE BARAÚNAS;Prefeito;25;MARIA DA GUIA ALVES;GUIA DE ZÉ DE PEDRO VELHO;DEM / POR AMOR A AREIA DE BARAUNAS, O PROGRESSO CONTINUA;832;Eleito
;2016;1º Turno;AREIA DE BARAÚNAS;Vereador;25789;DJEAN FARIAS DE ANDRADE;DJEAN;DEM / POR AMOR A AREIA DE BARAUNAS, O PROGRESSO CONTINUA;175;Eleito por QP
;2016;1º Turno;AREIA DE BARAÚNAS;Vereador;45678;JOÃO OLIVEIRA DA COSTA;JOÃO DE ARNOU;PSDB / POR AMOR A AREIA DE BARAUNAS, O PROGRESSO CONTINUA;151;Eleito por QP
;2016;1º Turno;AREIA DE BARAÚNAS;Vereador;45123;PEDRO FREITAS NETO;PEDRO NETO;PSDB / POR AMOR A AREIA DE BARAUNAS, O PROGRESSO CONTINUA;148;Eleito por QP
;2016;1º Turno;AREIA DE BARAÚNAS;Vereador;45111;JOEDILSON BARBOZA ALVES;JOEDILSON;PSDB / POR AMOR A AREIA DE BARAUNAS, O PROGRESSO CONTINUA;138;Eleito por QP
;2016;1º Turno;AREIA DE BARAÚNAS;Vereador;15222;JOSE FRANCKS VICTOR LINO;FRANCKS LINO;PMDB / UNIDOS PRA MUDAR;134;Eleito por QP
;2016;1º Turno;AREIA DE BARAÚNAS;Vereador;55555;FRANCISCO MARTINS DA NOBREGA;ARAKEN;PSD / UNIDOS PRA MUDAR;133;Eleito por QP
;2016;1º Turno;AREIA DE BARAÚNAS;Vereador;25456;SUELI HENRIQUE DA COSTA;SUELI DE PEDRO POETA;DEM / POR AMOR A AREIA DE BARAUNAS, O PROGRESSO CONTINUA;112;Eleito por QP
;2016;1º Turno;AREIA DE BARAÚNAS;Vereador;25123;EDMILSON VERAS DE ARAÚJO;MIRIM;DEM / POR AMOR A AREIA DE BARAUNAS, O PROGRESSO CONTINUA;110;Eleito por QP
;2016;1º Turno;AREIA DE BARAÚNAS;Vereador;15123;JOSE FERNANDES DOS SANTOS;DUDÉ;PMDB / UNIDOS PRA MUDAR;103;Eleito por média
;2016;1º Turno;AREIAL;Prefeito;45;ADELSON GONÇALVES BENJAMIN;ADELSON;PSDB / É HORA DE RECONSTRUIR;2.603;Eleito
;2016;1º Turno;AREIAL;Vereador;45123;LUCIANO BARROS;LUCIANO BARROS;PSDB / É HORA DE RECONSTRUIR;426;Eleito por QP
;2016;1º Turno;AREIAL;Vereador;22222;CRISTINA ALVES BALBINO DE SALES;CRISTINA DE ADRIANO;PR / COLIGAÇÃO AREIAL SEGUE EM FRENTE;359;Eleito por QP
;2016;1º Turno;AREIAL;Vereador;45222;FRANCISCO DE ASSIS VELOSO NETTO;VELOSO;PSDB / É HORA DE RECONSTRUIR;335;Eleito por QP
;2016;1º Turno;AREIAL;Vereador;55555;JOSE RONALDO DE SOUZA;RONALDO DE ADILMA;PSD / É HORA DE RECONSTRUIR;334;Eleito por QP
;2016;1º Turno;AREIAL;Vereador;45789;MARCOS ANDRE MOREIRA FERNANDES;MARCOS ANDRE;PSDB / É HORA DE RECONSTRUIR;210;Eleito por QP
;2016;1º Turno;AREIAL;Vereador;55456;AFONSO HENRIQUE PATRICIO ALVES;AFONSO HENRIQUE;PSD / É HORA DE RECONSTRUIR;191;Eleito por média
;2016;1º Turno;AREIAL;Vereador;15000;WILSON DINIZ DA COSTA;WILSON SO ALEGRIA;PMDB / COLIGAÇÃO AREIAL SEGUE EM FRENTE;185;Eleito por QP
;2016;1º Turno;AREIAL;Vereador;15333;JOSINALDO MIGUEL DA SILVA;JOSA;PMDB / COLIGAÇÃO AREIAL SEGUE EM FRENTE;175;Eleito por QP
;2016;1º Turno;AREIAL;Vereador;15966;EDVALDO DE LIMA;ARITANA;PMDB / COLIGAÇÃO AREIAL SEGUE EM FRENTE;170;Eleito por média
;2016;1º Turno;AROEIRAS;Prefeito;45;MYLTON DOMINGUES DE AGUIAR MARQUES;MYLTON MARQUES;PSDB / UNIDOS PELO TRABALHO;6.269;Eleito
;2016;1º Turno;AROEIRAS;Vereador;25555;ELVES ESTNIO MELO DE VASCONCELOS;ELVES;DEM / O TRABALHO QUE AROEIRAS CONHECE;953;Eleito por QP
;2016;1º Turno;AROEIRAS;Vereador;45555;JOSÉ FRANCISCO MARQUES JUNIOR;JÚNIOR DE CHICÃO;PSDB / UNIDOS PELO TRABALHO;881;Eleito por QP
;2016;1º Turno;AROEIRAS;Vereador;40111;JOSE AMAURY DE SOUZA ALBUQUERQUE FILHO;AMAURY DE LULA;PSB / O TRABALHO QUE AROEIRAS CONHECE;703;Eleito por QP
;2016;1º Turno;AROEIRAS;Vereador;90000;GLAUBERTO OLIVEIRA DE SOUZA;BEBETO BEZERRA;PROS / O TRABALHO QUE AROEIRAS CONHECE;661;Eleito por QP
;2016;1º Turno;AROEIRAS;Vereador;45645;ANTONIO JOSÉ DA SILVA;ZÉ BODINHO;PSDB / UNIDOS PELO TRABALHO;650;Eleito por QP
;2016;1º Turno;AROEIRAS;Vereador;31111;JOSUE FRANCISCO DE SOUZA;DODA;PHS / O TRABALHO QUE AROEIRAS CONHECE;595;Eleito por QP
;2016;1º Turno;AROEIRAS;Vereador;15555;MILTON BARBOSA DO EGITO;NOVINHO;PMDB / O TRABALHO QUE AROEIRAS CONHECE;558;Eleito por QP
;2016;1º Turno;AROEIRAS;Vereador;14111;WILDER GOMES DE MENDONÇA;DIDIU;PTB / UNIDOS PELO TRABALHO;521;Eleito por QP
;2016;1º Turno;AROEIRAS;Vereador;14444;MANOEL AVELINO DA SILVA;LECA;PTB / UNIDOS PELO TRABALHO;519;Eleito por QP
;2016;1º Turno;AROEIRAS;Vereador;14000;RICARDO PAULO MARINHO ALVES;RICARDO MARINHO;PTB / UNIDOS PELO TRABALHO;514;Eleito por média
;2016;1º Turno;AROEIRAS;Vereador;15222;MARIO BARBOSA;MARIO;PMDB / O TRABALHO QUE AROEIRAS CONHECE;491;Eleito por QP
;2016;1º Turno;ASSUNÇÃO;Prefeito;14;LUIZ WALDVOGEL DE OLIVEIRA SANTOS;VOGEL;PTB / COLIGAÇÃO UNIDOS PARA CONTINUAR CRESCENDO;1.981;Eleito
;2016;1º Turno;ASSUNÇÃO;Vereador;25123;GILVAN GONÇALVES DA NÓBREGA;GILVAN NÓBREGA;DEM / COLIGAÇÃO UNIDOS PARA CONTINUAR CRESCENDO;346;Eleito por QP
;2016;1º Turno;ASSUNÇÃO;Vereador;14566;VALDÉCIO DE OLIVEIRA SANTOS;LULA;PTB / COLIGAÇÃO UNIDOS PARA CONTINUAR CRESCENDO;327;Eleito por QP
;2016;1º Turno;ASSUNÇÃO;Vereador;14622;ANAZILDA QUEIROZ CORREIA;ANAZILDA;PTB / COLIGAÇÃO UNIDOS PARA CONTINUAR CRESCENDO;298;Eleito por QP
;2016;1º Turno;ASSUNÇÃO;Vereador;55333;IVONALDO LEAL AMARO;IVONALDO LEAL;PSD / Assunção quer Mudaça;238;Eleito por QP
;2016;1º Turno;ASSUNÇÃO;Vereador;40123;JOSÉ EDIGLEI DE OLIVEIRA;EDIGLEI;PSB / COLIGAÇÃO UNIDOS PARA CONTINUAR CRESCENDO;231;Eleito por QP
;2016;1º Turno;ASSUNÇÃO;Vereador;14444;GILVAN LOPES DE SALES;GILVAN DO PIPA;PTB / COLIGAÇÃO UNIDOS PARA CONTINUAR CRESCENDO;221;Eleito por QP
;2016;1º Turno;ASSUNÇÃO;Vereador;27777;MARCIO OLIVEIRA DE ASSIS MELO;MARCIO DE ZELIA;PSDC / Assunção quer Mudaça;202;Eleito por QP
;2016;1º Turno;ASSUNÇÃO;Vereador;70000;FRANCISCO LEANDRO ALVES COELHO;LEANDRO DE CICI;PT do B / Assunção quer Mudaça;153;Eleito por QP
;2016;1º Turno;ASSUNÇÃO;Vereador;13123;JOÃO PAULO DOS SANTOS SILVA;JOÃO DE PAIZIM;PT / COLIGAÇÃO UNIDOS PARA CONTINUAR CRESCENDO;142;Eleito por média
;2016;1º Turno;BAÍA DA TRAIÇÃO;Prefeito;14;EUCLIDES SÉRGIO COSTA DE LIMA JUNIOR;SERGINHO LIMA;PTB / AGORA É A VEZ DO POVO I;2.034;Eleito
;2016;1º Turno;BAÍA DA TRAIÇÃO;Vereador;10333;ANTONIO CARLOS DE LIMA;CAIA PESCADOR;PRB / A FORÇA POTIGUARA NO RUMO CERTO 1;281;Eleito por QP
;2016;1º Turno;BAÍA DA TRAIÇÃO;Vereador;31111;LUIZ SABINO DA SILVA;LUIZ;PHS / A FORÇA POTIGUARA NO RUMO CERTO 1;262;Eleito por QP
;2016;1º Turno;BAÍA DA TRAIÇÃO;Vereador;10111;JOSE ROBERTO DA SILVA;BETTO BASS;PRB / A FORÇA POTIGUARA NO RUMO CERTO 1;244;Eleito por QP
;2016;1º Turno;BAÍA DA TRAIÇÃO;Vereador;15123;ERBELIEL DE ANDRADE;ERBELIEL;PMDB / UNIDOS PELA BAIA 1;237;Eleito por QP
;2016;1º Turno;BAÍA DA TRAIÇÃO;Vereador;40123;SILVIO LIMA DE BRITO;CHUCHU;PSB / A FORÇA POTIGUARA NO RUMO CERTO 1;210;Eleito por média
;2016;1º Turno;BAÍA DA TRAIÇÃO;Vereador;12345;VICENTE FERREIRA BORGES;VICENTE BORGES;PDT / UNIDOS PELA BAIA 2;201;Eleito por QP
;2016;1º Turno;BAÍA DA TRAIÇÃO;Vereador;25000;LUIZA ALICE DANTAS TAVARES;LÚ DE POMPEU;DEM / AGORA É A VEZ DO POVO II;189;Eleito por QP
;2016;1º Turno;BAÍA DA TRAIÇÃO;Vereador;14123;HAMILTON ESTEVÃO DOS SANTOS;MILA;PTB;147;Eleito por QP
;2016;1º Turno;BAÍA DA TRAIÇÃO;Vereador;17000;JAILSON DA SILVA TAVARES;JAILSON TAVARES;PSL / UNIDOS PELA BAIA 2;142;Eleito por média
;2016;1º Turno;BANANEIRAS;Prefeito;40;DOUGLAS LUCENA MOURA DE MEDEIROS;DOUGLAS LUCENA;PSB / A força do trabalho;6.779;Eleito
;2016;1º Turno;BANANEIRAS;Vereador;40123;JORGE DA SILVA DOS ANJOS;BIU DO TABOLEIRO;PSB / A força do trabalho;1.114;Eleito por QP
;2016;1º Turno;BANANEIRAS;Vereador;25123;RAMOM MOREIRA DE LIMA;RAMOM MOREIRA;DEM / A força do trabalho;1.104;Eleito por QP
;2016;1º Turno;BANANEIRAS;Vereador;40000;DOUGLAS ANDRADE DA COSTA;DOUGLAS BUBU;PSB / A força do trabalho;981;Eleito por QP
;2016;1º Turno;BANANEIRAS;Vereador;40222;JOSE MARCELO BEZERRA DA SILVA;MARCELO BEZERRA;PSB / A força do trabalho;959;Eleito por QP
;2016;1º Turno;BANANEIRAS;Vereador;55555;ANTONIO MARQUES BATISTA;PROFESSOR ANTONIO MARQUES;PSD / A força do trabalho;730;Eleito por QP
;2016;1º Turno;BANANEIRAS;Vereador;40111;KILSON RAYFF DANTAS DA SILVA;KILSON DANTAS;PSB / A força do trabalho;714;Eleito por QP
;2016;1º Turno;BANANEIRAS;Vereador;25555;PEDRO BATISTA DE ANDRADE FILHO;PEDRINHO BATISTA;DEM / A força do trabalho;674;Eleito por QP
;2016;1º Turno;BANANEIRAS;Vereador;40444;PAULO ROCHA DE LIMA;PAULO BRITO;PSB / A força do trabalho;641;Eleito por média
;2016;1º Turno;BANANEIRAS;Vereador;11111;GILSON ROSÁRIO DA SILVA;GILSON;"PP / ""POR BANANEIRAS, TUDO""";639;Eleito por QP
;2016;1º Turno;BANANEIRAS;Vereador;17123;JOSE NICODEMOS DA COSTA;NICODEMOS;"PSL / ""POR BANANEIRAS, TUDO""";467;Eleito por QP
;2016;1º Turno;BANANEIRAS;Vereador;17222;LENILSON PEREIRA DE SOUSA;NICINHO DE BIRICO;"PSL / ""POR BANANEIRAS, TUDO""";417;Eleito por QP
;2016;1º Turno;BARAÚNA;Prefeito;40;MANASSES GOMES DANTAS;MANASSES DANTAS;PSB / JUNTOS PELO BEM DE BARAUNA;1.934;Eleito
;2016;1º Turno;BARAÚNA;Vereador;40000;JOSÉ JANDIR DE PONTES CÂNDIDO;JANDIR;PSB / JUNTOS PELO BEM DE BARAUNA;325;Eleito por QP
;2016;1º Turno;BARAÚNA;Vereador;13456;JOSE DOS SANTOS LIMA;WILSON;PT / UM TEMPO NOVO PARA BARAUNA;321;Eleito por QP
;2016;1º Turno;BARAÚNA;Vereador;11222;ANTONIO LUNGUINHO DE ALMEIDA;ANTONIO LUNGUINHO;PP / JUNTOS PELO BEM DE BARAUNA;316;Eleito por QP
;2016;1º Turno;BARAÚNA;Vereador;15333;ANTONIO MACIEL SILVA DANTAS;IRMÃO MACIEL;PMDB / JUNTOS PELO BEM DE BARAUNA;306;Eleito por QP
;2016;1º Turno;BARAÚNA;Vereador;17111;JOSE NIVANILDO DA SILVA SOUZA;NEGO DE ZÉ SEVERINO;PSL / UM TEMPO NOVO PARA BARAUNA;290;Eleito por QP
;2016;1º Turno;BARAÚNA;Vereador;55111;REGINALDO RODRIGUES DE LIMA;REGINALDO;PSD / JUNTOS PELO BEM DE BARAUNA;270;Eleito por QP
;2016;1º Turno;BARAÚNA;Vereador;40456;JARDEL GALDINO DE OLIVEIRA;JARDEL GALDINO;PSB / JUNTOS PELO BEM DE BARAUNA;256;Eleito por QP
;2016;1º Turno;BARAÚNA;Vereador;15555;JOSÉ UBALDINO DE SOUSA;DUDU;PMDB / JUNTOS PELO BEM DE BARAUNA;245;Eleito por média
;2016;1º Turno;BARAÚNA;Vereador;45555;IVAN GOMES DA SILVA;IVAN GOMES;PSDB / UM TEMPO NOVO PARA BARAUNA;225;Eleito por QP
;2016;1º Turno;BARRA DE SANTA ROSA;Prefeito;25;JOVINO PEREIRA NEPOMUCENO NETO;NETO;DEM / COLIGAÇÃO NOVAS IDEIAS PARA UM NOVO TEMPO;5.575;Eleito
;2016;1º Turno;BARRA DE SANTA ROSA;Vereador;31789;ALEX SILVA OLIVEIRA;ALEX;PHS / COLIGAÇÃO NOVAS IDEIAS PARA UM NOVO TEMPO;818;Eleito por QP
;2016;1º Turno;BARRA DE SANTA ROSA;Vereador;55555;JOSÉ EWERTON OLIVEIRA ALMEIDA;VETINHO;PSD / PRA FAZER DIFERENTE;721;Eleito por QP
;2016;1º Turno;BARRA DE SANTA ROSA;Vereador;25611;ANTONIO RODRIGUES DA SILVA;TOTA;DEM / COLIGAÇÃO NOVAS IDEIAS PARA UM NOVO TEMPO;654;Eleito por QP
;2016;1º Turno;BARRA DE SANTA ROSA;Vereador;12222;JOSE ROBSON MARTINS;ROBINHO PASCOAL;PDT / COLIGAÇÃO NOVAS IDEIAS PARA UM NOVO TEMPO;641;Eleito por QP
;2016;1º Turno;BARRA DE SANTA ROSA;Vereador;11111;EDSON GUEDES MONTEIRO;EDSON;PP / COLIGAÇÃO NOVAS IDEIAS PARA UM NOVO TEMPO;616;Eleito por QP
;2016;1º Turno;BARRA DE SANTA ROSA;Vereador;25222;JOSE ELMIR DE SOUSA;ELMIR;DEM / COLIGAÇÃO NOVAS IDEIAS PARA UM NOVO TEMPO;613;Eleito por QP
;2016;1º Turno;BARRA DE SANTA ROSA;Vereador;12333;JOSE DIOGENES MEDEIROS;DIOGE;PDT / COLIGAÇÃO NOVAS IDEIAS PARA UM NOVO TEMPO;593;Eleito por QP
;2016;1º Turno;BARRA DE SANTA ROSA;Vereador;40000;HEDERSON KIARELY LINS GOMES;EDINHO LINS;PSB / COLIGAÇÃO NOVAS IDEIAS PARA UM NOVO TEMPO;575;Eleito por QP
;2016;1º Turno;BARRA DE SANTA ROSA;Vereador;20000;ERIVALDO DE LIMA MONTEIRO;VALDO MONTEIRO;PSC / PRA FAZER DIFERENTE;551;Eleito por QP
;2016;1º Turno;BARRA DE SANTA ROSA;Vereador;25678;MARIA ELIZABETE LOPES DA CRUZ;LIA;DEM / COLIGAÇÃO NOVAS IDEIAS PARA UM NOVO TEMPO;501;Eleito por média
;2016;1º Turno;BARRA DE SANTA ROSA;Vereador;13111;CICERO RIBEIRO SILVA;CICERO DE DEDE DO SINDICATO;PT / PRA FAZER DIFERENTE;301;Eleito por média
;2016;1º Turno;BARRA DE SANTANA;Prefeito;55;CACILDA FARIAS LOPES DE ANDRADE;CACILDA;PSD / PRA RECONSTRUIR BARRA DE SANTANA;2.999;Eleito
;2016;1º Turno;BARRA DE SANTANA;Vereador;15000;AMISTERDAN DA SILVA MARINHO;AMISTERDAN;PMDB / UNIDOS PARA CRESCER II;526;Eleito por QP
;2016;1º Turno;BARRA DE SANTANA;Vereador;55123;CLEOCELIO NAZARENO BARRETO;JUREMA;PSD / PRA RECONSTRUIR BARRA DE SANTANA;467;Eleito por QP
;2016;1º Turno;BARRA DE SANTANA;Vereador;15123;JOSE SELSO CHAGAS GOMES;SELSO MADEIRA;PMDB / UNIDOS PARA CRESCER II;427;Eleito por QP
;2016;1º Turno;BARRA DE SANTANA;Vereador;14444;EDJAILSON ALVES DE MOURA;CINHA;PTB / UNIDOS PARA CRESCER II;414;Eleito por QP
;2016;1º Turno;BARRA DE SANTANA;Vereador;27222;ADMILSON ALMEIDA DA SILVA JUNIOR;JÚNIOR DE ADMILSON;PSDC / PRA RECONSTRUIR BARRA DE SANTANA;322;Eleito por QP
;2016;1º Turno;BARRA DE SANTANA;Vereador;11111;JOSE OTAVIO BARBOSA;CARLINHOS DE GENESIO;PP / PRA RECONSTRUIR BARRA DE SANTANA;317;Eleito por QP
;2016;1º Turno;BARRA DE SANTANA;Vereador;40222;SEVERINO DE FARIAS NOBREGA JUNIOR;JUNIOR FARIAS;PSB / UNIDOS PARA CRESCER II;286;Eleito por QP
;2016;1º Turno;BARRA DE SANTANA;Vereador;40000;JOSIVÂNIO DA SILVA FELIPE;NEGO DO MORORÓ;PSB / UNIDOS PARA CRESCER II;284;Eleito por média
;2016;1º Turno;BARRA DE SANTANA;Vereador;27777;JOSÉ SAMUEL BARBOSA CAMPOS;SAMUEL DE BARRIGUDA;PSDC / PRA RECONSTRUIR BARRA DE SANTANA;268;Eleito por média
;2016;1º Turno;BARRA DE SÃO MIGUEL;Prefeito;40;JOÃO BATISTA TRUTA;JOÃO BATISTA;PSB / A FORÇA DO TRABALHO;2.364;Eleito
;2016;1º Turno;BARRA DE SÃO MIGUEL;Vereador;20123;INACIO PEREIRA DA SILVA;IRMAO INACIO;PSC / A FORÇA DO POVO;316;Eleito por QP
;2016;1º Turno;BARRA DE SÃO MIGUEL;Vereador;45123;RODRIGO COSME DE LIMA;XEXIM;PSDB / A FORÇA DO POVO;302;Eleito por QP
;2016;1º Turno;BARRA DE SÃO MIGUEL;Vereador;13333;SEVERINO TRUTA;BIU TRUTA;PT / A FORÇA DO TRABALHO;290;Eleito por QP
;2016;1º Turno;BARRA DE SÃO MIGUEL;Vereador;40222;CÉSAR AUGUSTO BEZERRA VIEIRA;CÉSAR AUGUSTO;PSB / A FORÇA DO TRABALHO;283;Eleito por QP
;2016;1º Turno;BARRA DE SÃO MIGUEL;Vereador;20456;BARTOLOMEU PINTO DE LIMA;BARTO PINTO;PSC / A FORÇA DO POVO;271;Eleito por QP
;2016;1º Turno;BARRA DE SÃO MIGUEL;Vereador;14777;MADALENA ANDRADE;LENA DA SAÚDE;PTB / A FORÇA DO TRABALHO;258;Eleito por QP
;2016;1º Turno;BARRA DE SÃO MIGUEL;Vereador;15111;ANTÔNIO ROBERTO GUIMARÃES PEREIRA;TOINHO DE ANDRADE;PMDB / A FORÇA DO TRABALHO;256;Eleito por QP
;2016;1º Turno;BARRA DE SÃO MIGUEL;Vereador;15800;ROBSON ROLIM DE SOUSA;ROBINHO;PMDB / A FORÇA DO TRABALHO;245;Eleito por QP
;2016;1º Turno;BARRA DE SÃO MIGUEL;Vereador;15555;JOSECI MATIAS PEREIRA;CICI;PMDB / A FORÇA DO TRABALHO;243;Eleito por média
;2016;1º Turno;BAYEUX;Prefeito;19;GUTEMBERG DE LIMA DAVI;BERG LIMA;PTN / BAYEUX COM ATITUDE;33.437;Eleito
;2016;1º Turno;BAYEUX;Vereador;40444;JEFFERSON LUIZ DANTAS DA SILVA;JEFFERSON KITA;PSB / EXPERIÊNCIA, JUVENTUDE E TRABALHO I;2.249;Eleito por QP
;2016;1º Turno;BAYEUX;Vereador;17630;MAURI BATISTA DA SILVA;NOQUINHA;PSL;1.906;Eleito por QP
;2016;1º Turno;BAYEUX;Vereador;40122;LUCIENE ANDRADE GOMES MARTINHO;LUCIENE DE FOFINHO;PSB / EXPERIÊNCIA, JUVENTUDE E TRABALHO I;1.518;Eleito por QP
;2016;1º Turno;BAYEUX;Vereador;12123;JOSAURO PEREIRA DA COSTA;JOSAURO PEREIRA;PDT / AVANÇA BAYEUX;1.496;Eleito por QP
;2016;1º Turno;BAYEUX;Vereador;17007;ADRIANO DA SILVA NASCIMENTO;ADRIANO DO TAXI;PSL;1.283;Eleito por QP
;2016;1º Turno;BAYEUX;Vereador;22111;INALDO JOSÉ DA COSTA ANDRADE DOS SANTOS;INALDO ANDRADE;PR / BAYEUX COM ATITUDE II;1.168;Eleito por QP
;2016;1º Turno;BAYEUX;Vereador;33115;JOSÉ INÁCIO DA CUNHA;ZÉ BAIXINHHO;PMN / 100% BAYEUX;1.072;Eleito por QP
;2016;1º Turno;BAYEUX;Vereador;33777;RONI PETERSON DE ANDRADE ALENCAR;RONI ALENCAR;PMN / 100% BAYEUX;1.051;Eleito por média
;2016;1º Turno;BAYEUX;Vereador;40190;RUBEM SEVERINO JOSÉ FILHO;CABO RUBEM;PSB / EXPERIÊNCIA, JUVENTUDE E TRABALHO I;1.008;Eleito por QP
;2016;1º Turno;BAYEUX;Vereador;17555;UEDSON LUIZ SILVA;UEDSON ORELHA;PSL;998;Eleito por média
;2016;1º Turno;BAYEUX;Vereador;40111;JOSÉ ERALDO BARBOSA DA CUNHA;LICO;PSB / EXPERIÊNCIA, JUVENTUDE E TRABALHO I;996;Eleito por média
;2016;1º Turno;BAYEUX;Vereador;55456;MARIAS DAS NEVES GOMES DE MEDEIROS;DEDETA;PSD / POR BAYEUX COM VOÇE;982;Eleito por QP
;2016;1º Turno;BAYEUX;Vereador;55612;JOSE DE FIGUEIREDO MARTINS NETO;NETINHO;PSD / POR BAYEUX COM VOÇE;971;Eleito por média
;2016;1º Turno;BAYEUX;Vereador;19200;FRACINEIDE BARBOSA DE SOUZA;FRANÇA;PTN / BAYEUX COM ATITUDE I;846;Eleito por QP
;2016;1º Turno;BAYEUX;Vereador;19333;JOSÉ GUEDES ROLIM;GUEDES INFORMATICA;PTN / BAYEUX COM ATITUDE I;741;Eleito por QP
;2016;1º Turno;BAYEUX;Vereador;19789;ROBERTO DA SILVA;BETINHO RS;PTN / BAYEUX COM ATITUDE I;661;Eleito por QP
;2016;1º Turno;BAYEUX;Vereador;15123;ADRIANO MARTINS DE LIMA;ADRIANO MARTINS;PMDB / AVANÇA BAYEUX;553;Eleito por média
;2016;1º Turno;BELÉM;Prefeito;15;RENATA CHRISTINNE FREITAS DE SOUZA LIMA BARBOSA;RENATA;PMDB / O POVO QUER MUDANÇA;5.401;Eleito
;2016;1º Turno;BELÉM;Vereador;15000;MIRELLY KALINIER DA SILVA PEREIRA BERNANDO;MIRELLY;PMDB / O POVO QUER MUDANÇA II;831;Eleito por QP
;2016;1º Turno;BELÉM;Vereador;14111;JOÃO FELIX DE SOUSA;JOÃO PERNINHA;PTB / UNIDOS PELO TRABALHO;607;Eleito por QP
;2016;1º Turno;BELÉM;Vereador;40777;JOSÉ SUDENY JUSTINO DA COSTA;BIRICO GAMA;PSB / UNIDOS PELO TRABALHO;593;Eleito por QP
;2016;1º Turno;BELÉM;Vereador;40444;JOSÉ VICENTE HIPÓLITO RODRIGUES;ZÉ VICENTE;PSB / UNIDOS PELO TRABALHO;562;Eleito por QP
;2016;1º Turno;BELÉM;Vereador;40456;AGNALDO ERNESTO FELIPE;NALDO DE RUA NOVA;PSB / UNIDOS PELO TRABALHO;544;Eleito por QP
;2016;1º Turno;BELÉM;Vereador;15555;JOSÉ VALDEREDO FERNANDES DE OLIVEIRA;VALDO FERNANDES;PMDB / O POVO QUER MUDANÇA II;536;Eleito por QP
;2016;1º Turno;BELÉM;Vereador;40555;MANOEL XAVIER DE CARVALHO NETTO;XAVIER NETTO;PSB / UNIDOS PELO TRABALHO;531;Eleito por QP
;2016;1º Turno;BELÉM;Vereador;13333;JOSÉ FRANCISCO NOBREGA;DÉ DO PT;PT / UNIDOS PELO TRABALHO;530;Eleito por QP
;2016;1º Turno;BELÉM;Vereador;77777;RUBENS MACEDO DE OLIVEIRA JÚNIOR;JÚNIOR MACEDO;SD / O POVO QUER MUDANÇA II;493;Eleito por QP
;2016;1º Turno;BELÉM;Vereador;40111;MARIA DAS GRAÇAS DOS ANJOS CARDOSO;GRAÇA DA SAÚDE;PSB / UNIDOS PELO TRABALHO;483;Eleito por média
;2016;1º Turno;BELÉM;Vereador;19000;FÁBIO EMERSON MAIA DOS SANTOS;FÁBIO MAIA;PTN / UNIDOS PELO TRABALHO;405;Eleito por média
;2016;1º Turno;BELÉM DO BREJO DO CRUZ;Prefeito;70;EVANDRO MAIA PIMENTA;EVANDRO MAIA;PT do B / TRABALHANDO COM AMOR E RESPEITO POR BELÉM;2.820;Eleito
;2016;1º Turno;BELÉM DO BREJO DO CRUZ;Vereador;13333;ELÍDIO VALDIVINIO DA SILVA NETO;ELÍDIO DO PT;"PT / ""TEMPO DE MUDANÇA"" - PSDB - DEM - PT - PSC - PPS - PTN";540;Eleito por QP
;2016;1º Turno;BELÉM DO BREJO DO CRUZ;Vereador;11111;KISSIA KAIANE ALVES CUNHA;KAIANE DE BUDEQUINHO;PP / TRABALHANDO COM AMOR E RESPEITO POR BELÉM;483;Eleito por QP
;2016;1º Turno;BELÉM DO BREJO DO CRUZ;Vereador;40444;FRANCISCO MARCONI LINHARES;NEGO DE NETO;PSB / TRABALHANDO COM AMOR E RESPEITO POR BELÉM;453;Eleito por QP
;2016;1º Turno;BELÉM DO BREJO DO CRUZ;Vereador;40000;FRANCILEIDES LINO DA SILVA;MAJOR DO BELÉM;PSB / TRABALHANDO COM AMOR E RESPEITO POR BELÉM;387;Eleito por QP
;2016;1º Turno;BELÉM DO BREJO DO CRUZ;Vereador;90000;HILARIO DE OLIVEIRA FILHO;HILÁRIO FILHO;PROS / TRABALHANDO COM AMOR E RESPEITO POR BELÉM;363;Eleito por QP
;2016;1º Turno;BELÉM DO BREJO DO CRUZ;Vereador;45123;JOSÉ WELLINGTON LÓCIO DOS SANTOS;WELLINGTON SANTOS;"PSDB / ""TEMPO DE MUDANÇA"" - PSDB - DEM - PT - PSC - PPS - PTN";350;Eleito por QP
